Gene	C12
C12_Sobic.002G280200	3
C12_Sobic.002G280900	2
C12_Sobic.002G281600	2
C12_Sobic.002G282100	2
C12_Sobic.002G282400	2
C12_Sobic.002G283100	2
C12_Sobic.002G283600	2
C12_Sobic.002G284100	2
C12_Sobic.002G284200	2
C12_Sobic.002G286200	3
C12_Sobic.002G288000	2
C12_Sobic.002G288200	2
C12_Sobic.002G290100	3
C12_Sobic.002G291066	3
C12_Sobic.002G291300	2
C12_Sobic.002G291400	2
C12_Sobic.002G292600	2
C12_Sobic.002G292800	2
C12_Sobic.002G293500	3
C12_Sobic.002G293600	2
C12_Sobic.002G294200	2
C12_Sobic.002G296200	2
C12_Sobic.002G296300	2
C12_Sobic.002G297000	2
C12_Sobic.002G297500	2
C12_Sobic.002G297600	2
C12_Sobic.002G298100	2
C12_Sobic.002G298300	2
C12_Sobic.002G299000	2
C12_Sobic.002G299100	2
C12_Sobic.002G299600	2
C12_Sobic.002G300300	2
C12_Sobic.002G301100	2
C12_Sobic.002G301200	2
C12_Sobic.002G301400	2
C12_Sobic.002G301600	2
C12_Sobic.002G301700	1
C12_Sobic.002G302700	2
C12_Sobic.002G302900	2
C12_Sobic.002G303200	2
C12_Sobic.002G303800	2
C12_Sobic.002G304700	2
C12_Sobic.002G306400	2
C12_Sobic.002G306500	2
C12_Sobic.002G306600	2
C12_Sobic.002G306700	2
C12_Sobic.002G309500	2
C12_Sobic.002G309900	2
C12_Sobic.002G310200	2
C12_Sobic.002G311000	2
C12_Sobic.002G311100	2
C12_Sobic.002G312400	3
C12_Sobic.002G312800	2
C12_Sobic.002G313400	2
C12_Sobic.002G313900	2
C12_Sobic.002G314300	1
C12_Sobic.002G314500	1
C12_Sobic.002G315100	2
C12_Sobic.002G315800	2
C12_Sobic.002G316600	2
C12_Sobic.002G316800	2
C12_Sobic.002G317300	2
C12_Sobic.002G317400	2
C12_Sobic.002G317600	2
C12_Sobic.002G318800	2
C12_Sobic.002G319200	2
C12_Sobic.002G320100	3
C12_Sobic.002G320500	2
C12_Sobic.002G320600	2
C12_Sobic.002G323300	2
C12_Sobic.002G324100	2
C12_Sobic.002G324300	2
C12_Sobic.002G326900	2
C12_Sobic.002G329300	2
C12_Sobic.002G329600	3
C12_Sobic.002G329700	2
C12_Sobic.002G329900	2
C12_Sobic.002G330600	2
C12_Sobic.002G332200	2
C12_Sobic.002G332750	2
C12_Sobic.002G333500	2
C12_Sobic.002G335300	2
C12_Sobic.002G336000	2
C12_Sobic.002G337300	2
C12_Sobic.002G338200	2
C12_Sobic.002G338900	2
C12_Sobic.002G339300	2
C12_Sobic.002G339400	2
C12_Sobic.002G339800	2
C12_Sobic.002G340000	2
C12_Sobic.002G341300	2
C12_Sobic.002G341800	2
C12_Sobic.002G342700	2
C12_Sobic.002G344600	2
C12_Sobic.002G346200	2
C12_Sobic.002G347700	2
C12_Sobic.002G348400	2
C12_Sobic.002G350600	2
C12_Sobic.002G351600	2
C12_Sobic.002G351700	2
C12_Sobic.002G351900	2
C12_Sobic.002G352700	2
C12_Sobic.002G353400	2
C12_Sobic.002G355000	2
C12_Sobic.002G355300	2
C12_Sobic.002G355400	2
C12_Sobic.002G355800	2
C12_Sobic.002G356400	2
C12_Sobic.002G356800	2
C12_Sobic.002G357900	2
C12_Sobic.002G361300	2
C12_Sobic.002G361400	2
C12_Sobic.002G362300	2
C12_Sobic.002G364000	2
C12_Sobic.002G364900	2
C12_Sobic.002G365100	2
C12_Sobic.002G367200	2
C12_Sobic.002G367300	3
C12_Sobic.002G369701	2
C12_Sobic.002G370200	2
C12_Sobic.002G370800	2
C12_Sobic.002G370900	2
C12_Sobic.002G371000	2
C12_Sobic.002G371100	2
C12_Sobic.002G371200	2
C12_Sobic.002G371600	2
C12_Sobic.002G373950	2
C12_Sobic.002G374100	2
C12_Sobic.002G375900	2
C12_Sobic.002G376100	2
C12_Sobic.002G376500	2
C12_Sobic.002G377300	2
C12_Sobic.002G377501	2
C12_Sobic.002G378200	2
C12_Sobic.002G378900	2
C12_Sobic.002G379400	2
C12_Sobic.002G379600	2
C12_Sobic.002G380100	2
C12_Sobic.002G381700	3
C12_Sobic.002G382700	2
C12_Sobic.002G383300	2
C12_Sobic.002G383600	2
C12_Sobic.002G383800	2
C12_Sobic.002G385100	2
C12_Sobic.002G386600	2
C12_Sobic.002G386700	2
C12_Sobic.002G386900	2
C12_Sobic.002G387300	2
C12_Sobic.002G387600	2
C12_Sobic.002G387800	3
C12_Sobic.002G390600	2
C12_Sobic.002G391600	2
C12_Sobic.002G393000	2
C12_Sobic.002G393200	2
C12_Sobic.002G394200	2
C12_Sobic.002G395000	2
C12_Sobic.002G395500	2
C12_Sobic.002G395600	2
C12_Sobic.002G396200	2
C12_Sobic.002G396400	2
C12_Sobic.002G396700	2
C12_Sobic.002G397500	2
C12_Sobic.002G398500	2
C12_Sobic.002G398700	2
C12_Sobic.002G398800	2
C12_Sobic.002G399200	2
C12_Sobic.002G399500	2
C12_Sobic.002G399900	2
C12_Sobic.002G400000	2
C12_Sobic.002G401700	2
C12_Sobic.002G402500	2
C12_Sobic.002G403000	4
C12_Sobic.002G403200	2
C12_Sobic.002G404200	2
C12_Sobic.002G404300	2
C12_Sobic.002G405100	2
C12_Sobic.002G405200	2
C12_Sobic.002G405500	2
C12_Sobic.002G408100	1
C12_Sobic.002G408800	2
C12_Sobic.002G408900	2
C12_Sobic.002G409500	3
C12_Sobic.002G409600	2
C12_Sobic.002G409800	3
C12_Sobic.002G410700	2
C12_Sobic.002G413400	2
C12_Sobic.002G413500	2
C12_Sobic.002G413600	2
C12_Sobic.002G413750	2
C12_Sobic.002G414500	2
C12_Sobic.002G414700	3
C12_Sobic.002G415500	2
C12_Sobic.002G416150	2
C12_Sobic.002G418200	2
C12_Sobic.002G418400	2
C12_Sobic.002G418600	2
C12_Sobic.002G420100	2
C12_Sobic.002G420600	2
C12_Sobic.002G421100	1
C12_Sobic.002G421700	2
C12_Sobic.002G421900	2
C12_Sobic.002G422100	2
C12_Sobic.002G422400	2
C12_Sobic.002G422600	2
C12_Sobic.002G423500	2
C12_Sobic.002G424000	1
C12_Sobic.002G426100	2
C12_Sobic.002G426300	2
C12_Sobic.002G427050	2
C12_Sobic.002G427300	2
C12_Sobic.002G427800	2
C12_Sobic.002G428700	1
C12_Sobic.002G428800	2
C12_Sobic.002G429300	2
C12_Sobic.002G429400	2
C12_Sobic.002G429700	2
C12_Sobic.002G430200	2
C12_Sobic.002G430300	2
C12_Sobic.002G430800	2
C12_Sobic.002G431400	2
C12_Sobic.002G431500	2
C12_Sobic.003G000150	2
C12_Sobic.003G001100	2
C12_Sobic.003G001400	2
C12_Sobic.003G002100	2
C12_Sobic.003G003450	2
C12_Sobic.003G003700	2
C12_Sobic.003G004100	2
C12_Sobic.003G004800	2
C12_Sobic.003G005100	2
C12_Sobic.003G005200	2
C12_Sobic.003G006200	2
C12_Sobic.003G006300	2
C12_Sobic.003G006400	2
C12_Sobic.003G009100	2
C12_Sobic.003G009300	2
C12_Sobic.003G010400	3
C12_Sobic.003G010500	2
C12_Sobic.003G010900	2
C12_Sobic.003G011000	2
C12_Sobic.003G011300	2
C12_Sobic.003G011900	2
C12_Sobic.003G012200	2
C12_Sobic.003G012600	2
C12_Sobic.003G014000	2
C12_Sobic.003G014900	2
C12_Sobic.003G016500	2
C12_Sobic.003G016900	2
C12_Sobic.003G017100	2
C12_Sobic.003G018600	3
C12_Sobic.003G019100	2
C12_Sobic.003G019900	3
C12_Sobic.003G021600	2
C12_Sobic.003G023000	2
C12_Sobic.003G023500	2
C12_Sobic.003G024800	2
C12_Sobic.003G026300	2
C12_Sobic.003G027800	2
C12_Sobic.003G028200	2
C12_Sobic.003G028600	1
C12_Sobic.003G030300	2
C12_Sobic.003G030800	2
C12_Sobic.003G031200	2
C12_Sobic.003G032400	2
C12_Sobic.003G033000	2
C12_Sobic.003G034100	2
C12_Sobic.003G034200	2
C12_Sobic.003G034400	2
C12_Sobic.003G034900	2
C12_Sobic.003G035700	2
C12_Sobic.003G037700	2
C12_Sobic.003G039000	2
C12_Sobic.003G039400	2
C12_Sobic.003G041400	2
C12_Sobic.003G042100	2
C12_Sobic.003G042400	2
C12_Sobic.003G043200	2
C12_Sobic.003G043400	2
C12_Sobic.003G043800	2
C12_Sobic.003G044300	2
C12_Sobic.003G045600	2
C12_Sobic.003G046300	2
C12_Sobic.003G048700	2
C12_Sobic.003G049100	2
C12_Sobic.003G049900	2
C12_Sobic.003G050400	2
C12_Sobic.003G050600	2
C12_Sobic.003G051800	2
C12_Sobic.003G052200	2
C12_Sobic.003G052600	2
C12_Sobic.003G052800	2
C12_Sobic.003G053700	2
C12_Sobic.003G057100	3
C12_Sobic.003G058100	2
C12_Sobic.003G058200	2
C12_Sobic.003G058500	2
C12_Sobic.003G058800	2
C12_Sobic.003G059200	2
C12_Sobic.003G061200	2
C12_Sobic.003G062800	2
C12_Sobic.003G063000	2
C12_Sobic.003G064700	2
C12_Sobic.003G067500	3
C12_Sobic.003G070100	2
C12_Sobic.003G070600	2
C12_Sobic.003G070700	2
C12_Sobic.003G070900	2
C12_Sobic.003G071500	2
C12_Sobic.003G071901	2
C12_Sobic.003G073000	2
C12_Sobic.003G073800	2
C12_Sobic.003G074000	2
C12_Sobic.003G075200	2
C12_Sobic.003G075400	3
C12_Sobic.003G076500	2
C12_Sobic.003G078300	2
C12_Sobic.003G078800	2
C12_Sobic.003G083400	2
C12_Sobic.003G084000	2
C12_Sobic.003G084300	2
C12_Sobic.003G084750	2
C12_Sobic.003G085900	2
C12_Sobic.003G089000	2
C12_Sobic.003G089100	2
C12_Sobic.003G089700	2
C12_Sobic.003G092033	3
C12_Sobic.003G092100	2
C12_Sobic.003G092700	2
C12_Sobic.003G093500	2
C12_Sobic.003G093600	2
C12_Sobic.003G093800	2
C12_Sobic.003G094350	2
C12_Sobic.003G099300	2
C12_Sobic.003G100700	3
C12_Sobic.003G100800	2
C12_Sobic.003G101500	2
C12_Sobic.003G102500	2
C12_Sobic.003G103000	2
C12_Sobic.003G104000	2
C12_Sobic.003G106000	3
C12_Sobic.003G107400	2
C12_Sobic.003G107700	2
C12_Sobic.003G108600	2
C12_Sobic.003G109200	2
C12_Sobic.003G109600	2
C12_Sobic.003G113400	2
C12_Sobic.003G113900	3
C12_Sobic.003G116600	2
C12_Sobic.003G116900	2
C12_Sobic.003G117000	3
C12_Sobic.003G117700	3
C12_Sobic.003G118200	2
C12_Sobic.003G118400	2
C12_Sobic.003G119800	2
C12_Sobic.003G120700	2
C12_Sobic.003G121600	2
C12_Sobic.003G121800	2
C12_Sobic.003G122300	2
C12_Sobic.003G122500	2
C12_Sobic.003G123000	2
C12_Sobic.003G123100	2
C12_Sobic.003G123200	2
C12_Sobic.003G125100	2
C12_Sobic.003G125900	3
C12_Sobic.003G126300	2
C12_Sobic.003G128200	2
C12_Sobic.003G128300	2
C12_Sobic.003G128400	2
C12_Sobic.003G128800	2
C12_Sobic.003G129900	2
C12_Sobic.003G130000	2
C12_Sobic.003G130700	2
C12_Sobic.003G130800	1
C12_Sobic.003G131200	2
C12_Sobic.003G131300	2
C12_Sobic.003G134400	3
C12_Sobic.003G134800	2
C12_Sobic.003G137100	2
C12_Sobic.003G139300	2
C12_Sobic.003G139900	2
C12_Sobic.003G141000	2
C12_Sobic.003G141500	2
C12_Sobic.003G141700	2
C12_Sobic.003G143700	2
C12_Sobic.003G145100	4
C12_Sobic.003G145700	2
C12_Sobic.003G145900	2
C12_Sobic.003G148900	2
C12_Sobic.003G150100	2
C12_Sobic.003G150800	2
C12_Sobic.003G151200	2
C12_Sobic.003G151500	2
C12_Sobic.003G152400	2
C12_Sobic.003G153700	2
C12_Sobic.003G155300	2
C12_Sobic.003G156766	2
C12_Sobic.003G158000	2
C12_Sobic.003G158100	2
C12_Sobic.003G159200	2
C12_Sobic.003G159600	2
C12_Sobic.003G159700	2
C12_Sobic.003G160000	2
C12_Sobic.003G160900	2
C12_Sobic.003G161500	1
C12_Sobic.003G165101	2
C12_Sobic.003G168200	2
C12_Sobic.003G169000	2
C12_Sobic.003G173950	2
C12_Sobic.003G174475	2
C12_Sobic.003G174900	2
C12_Sobic.003G176100	2
C12_Sobic.003G179000	2
C12_Sobic.003G180300	2
C12_Sobic.003G181700	2
C12_Sobic.003G182100	2
C12_Sobic.003G182300	2
C12_Sobic.003G184500	1
C12_Sobic.003G184699	2
C12_Sobic.003G185200	2
C12_Sobic.003G185500	2
C12_Sobic.003G186066	2
C12_Sobic.003G186600	2
C12_Sobic.003G188400	2
C12_Sobic.003G189600	2
C12_Sobic.003G189700	2
C12_Sobic.003G189900	2
C12_Sobic.003G190000	2
C12_Sobic.003G190100	1
C12_Sobic.003G190200	2
C12_Sobic.003G190400	2
C12_Sobic.003G190600	2
C12_Sobic.003G191700	2
C12_Sobic.003G192000	2
C12_Sobic.003G193200	2
C12_Sobic.003G194500	2
C12_Sobic.003G194800	2
C12_Sobic.003G195000	2
C12_Sobic.003G195300	2
C12_Sobic.003G196000	2
C12_Sobic.003G196600	2
C12_Sobic.003G198300	2
C12_Sobic.003G198600	2
C12_Sobic.003G199200	2
C12_Sobic.003G199900	3
C12_Sobic.003G200800	2
C12_Sobic.003G201900	2
C12_Sobic.003G202600	2
C12_Sobic.003G202800	2
C12_Sobic.003G202900	2
C12_Sobic.003G204100	2
C12_Sobic.003G206600	2
C12_Sobic.003G209400	2
C12_Sobic.003G211100	2
C12_Sobic.003G213700	2
C12_Sobic.003G214300	2
C12_Sobic.003G216100	2
C12_Sobic.003G216600	2
C12_Sobic.003G216700	2
C12_Sobic.003G217200	2
C12_Sobic.003G217500	2
C12_Sobic.003G219200	2
C12_Sobic.003G219500	2
C12_Sobic.003G219600	2
C12_Sobic.003G220200	2
C12_Sobic.003G220600	2
C12_Sobic.003G221200	2
C12_Sobic.003G222400	2
C12_Sobic.003G222900	2
C12_Sobic.003G223100	2
C12_Sobic.003G223300	2
C12_Sobic.003G223500	2
C12_Sobic.003G225200	2
C12_Sobic.003G227100	2
C12_Sobic.003G227200	3
C12_Sobic.003G229300	2
C12_Sobic.003G230000	2
C12_Sobic.003G233332	2
C12_Sobic.003G233700	2
C12_Sobic.003G237800	2
C12_Sobic.003G238500	2
C12_Sobic.003G239900	3
C12_Sobic.003G240100	2
C12_Sobic.003G241200	2
C12_Sobic.003G243700	2
C12_Sobic.003G246000	2
C12_Sobic.003G247000	2
C12_Sobic.003G247200	2
C12_Sobic.003G247300	2
C12_Sobic.003G247400	2
C12_Sobic.003G248200	2
C12_Sobic.003G248300	2
C12_Sobic.003G248500	2
C12_Sobic.003G248600	2
C12_Sobic.003G249500	2
C12_Sobic.003G249600	2
C12_Sobic.003G250400	2
C12_Sobic.003G250700	2
C12_Sobic.003G251700	3
C12_Sobic.003G252300	2
C12_Sobic.003G254100	2
C12_Sobic.003G254300	3
C12_Sobic.003G254800	2
C12_Sobic.003G256900	3
C12_Sobic.003G259400	2
C12_Sobic.003G259600	2
C12_Sobic.003G259700	2
C12_Sobic.003G261500	2
C12_Sobic.003G262200	2
C12_Sobic.003G262500	2
C12_Sobic.003G264000	2
C12_Sobic.003G264200	2
C12_Sobic.003G265500	2
C12_Sobic.003G267000	2
C12_Sobic.003G268200	2
C12_Sobic.003G269200	2
C12_Sobic.003G269400	1
C12_Sobic.003G269800	2
C12_Sobic.003G271201	2
C12_Sobic.003G272300	2
C12_Sobic.003G272500	2
C12_Sobic.003G272700	2
C12_Sobic.003G273100	2
C12_Sobic.003G273300	2
C12_Sobic.003G273500	2
C12_Sobic.003G275100	2
C12_Sobic.003G276100	1
C12_Sobic.003G276300	2
C12_Sobic.003G276400	1
C12_Sobic.003G279200	2
C12_Sobic.003G279900	2
C12_Sobic.003G280300	2
C12_Sobic.003G281100	4
C12_Sobic.003G281500	2
C12_Sobic.003G281900	2
C12_Sobic.003G284500	2
C12_Sobic.003G285700	2
C12_Sobic.003G285800	1
C12_Sobic.003G286300	2
C12_Sobic.003G287400	2
C12_Sobic.003G289400	2
C12_Sobic.003G289700	2
C12_Sobic.003G290000	2
C12_Sobic.003G291000	2
C12_Sobic.003G291300	2
C12_Sobic.003G291500	2
C12_Sobic.003G293400	2
C12_Sobic.003G294300	2
C12_Sobic.003G295200	2
C12_Sobic.003G295400	2
C12_Sobic.003G297400	2
C12_Sobic.003G297800	2
C12_Sobic.003G298100	2
C12_Sobic.003G298800	2
C12_Sobic.003G298900	2
C12_Sobic.003G299800	2
C12_Sobic.003G301200	3
C12_Sobic.003G301400	2
C12_Sobic.003G301900	2
C12_Sobic.003G303300	2
C12_Sobic.003G303900	2
C12_Sobic.003G304400	2
C12_Sobic.003G304700	2
C12_Sobic.003G304800	2
C12_Sobic.003G305100	2
C12_Sobic.003G306100	2
C12_Sobic.003G306400	2
C12_Sobic.003G306600	2
C12_Sobic.003G307000	2
C12_Sobic.003G308400	2
C12_Sobic.003G309500	2
C12_Sobic.003G310100	2
C12_Sobic.003G311000	2
C12_Sobic.003G311600	2
C12_Sobic.003G312400	2
C12_Sobic.003G314100	2
C12_Sobic.003G314700	2
C12_Sobic.003G314800	2
C12_Sobic.003G314900	2
C12_Sobic.003G315000	2
C12_Sobic.003G315332	2
C12_Sobic.003G316200	2
C12_Sobic.003G319000	2
C12_Sobic.003G319300	2
C12_Sobic.003G321900	2
C12_Sobic.003G322300	2
C12_Sobic.003G322700	2
C12_Sobic.003G323300	2
C12_Sobic.003G323900	2
C12_Sobic.003G324000	3
C12_Sobic.003G324100	2
C12_Sobic.003G325700	2
C12_Sobic.003G326500	2
C12_Sobic.003G326900	2
C12_Sobic.003G327100	2
C12_Sobic.003G327800	3
C12_Sobic.003G328600	2
C12_Sobic.003G329000	2
C12_Sobic.003G330000	2
C12_Sobic.003G331000	2
C12_Sobic.003G332401	2
C12_Sobic.003G332500	2
C12_Sobic.003G332800	2
C12_Sobic.003G333600	2
C12_Sobic.003G333800	3
C12_Sobic.003G336600	2
C12_Sobic.003G338000	2
C12_Sobic.003G338100	2
C12_Sobic.003G338200	2
C12_Sobic.003G339600	2
C12_Sobic.003G340700	2
C12_Sobic.003G340900	2
C12_Sobic.003G341600	2
C12_Sobic.003G342900	2
C12_Sobic.003G344900	2
C12_Sobic.003G345400	2
C12_Sobic.003G345500	2
C12_Sobic.003G346200	1
C12_Sobic.003G346500	2
C12_Sobic.003G347900	3
C12_Sobic.003G348200	2
C12_Sobic.003G348800	2
C12_Sobic.003G349000	2
C12_Sobic.003G349300	2
C12_Sobic.003G350100	3
C12_Sobic.003G350300	2
C12_Sobic.003G350600	2
C12_Sobic.003G351000	2
C12_Sobic.003G351401	2
C12_Sobic.003G352000	2
C12_Sobic.003G352200	2
C12_Sobic.003G352500	2
C12_Sobic.003G353400	2
C12_Sobic.003G353600	2
C12_Sobic.003G354500	2
C12_Sobic.003G354600	2
C12_Sobic.003G355000	2
C12_Sobic.003G356000	2
C12_Sobic.003G356300	2
C12_Sobic.003G358400	2
C12_Sobic.003G358600	2
C12_Sobic.003G359200	2
C12_Sobic.003G359300	2
C12_Sobic.003G359900	2
C12_Sobic.003G360300	2
C12_Sobic.003G361000	3
C12_Sobic.003G361300	2
C12_Sobic.003G361400	1
C12_Sobic.003G361500	2
C12_Sobic.003G362200	2
C12_Sobic.003G362600	2
C12_Sobic.003G362900	2
C12_Sobic.003G363100	1
C12_Sobic.003G363700	2
C12_Sobic.003G363800	2
C12_Sobic.003G365300	2
C12_Sobic.003G367451	2
C12_Sobic.003G367900	2
C12_Sobic.003G368300	2
C12_Sobic.003G368500	2
C12_Sobic.003G368800	2
C12_Sobic.003G368901	2
C12_Sobic.003G370500	2
C12_Sobic.003G370700	2
C12_Sobic.003G372200	2
C12_Sobic.003G372500	2
C12_Sobic.003G373500	2
C12_Sobic.003G373600	2
C12_Sobic.003G374200	2
C12_Sobic.003G374850	3
C12_Sobic.003G375200	2
C12_Sobic.003G376900	2
C12_Sobic.003G377800	2
C12_Sobic.003G378100	2
C12_Sobic.003G378400	2
C12_Sobic.003G380000	2
C12_Sobic.003G380400	2
C12_Sobic.003G381600	2
C12_Sobic.003G382400	2
C12_Sobic.003G382900	2
C12_Sobic.003G383200	2
C12_Sobic.003G383300	2
C12_Sobic.003G385300	2
C12_Sobic.003G386100	2
C12_Sobic.003G387100	2
C12_Sobic.003G388000	2
C12_Sobic.003G389100	2
C12_Sobic.003G389700	1
C12_Sobic.003G391300	2
C12_Sobic.003G392600	2
C12_Sobic.003G393200	2
C12_Sobic.003G393700	1
C12_Sobic.003G394500	2
C12_Sobic.003G395100	2
C12_Sobic.003G395300	2
C12_Sobic.003G395500	2
C12_Sobic.003G395700	2
C12_Sobic.003G398300	2
C12_Sobic.003G398400	2
C12_Sobic.003G399900	2
C12_Sobic.003G400100	2
C12_Sobic.003G400600	2
C12_Sobic.003G400800	2
C12_Sobic.003G401000	2
C12_Sobic.003G402000	2
C12_Sobic.003G402900	3
C12_Sobic.003G403700	2
C12_Sobic.003G404000	2
C12_Sobic.003G404500	2
C12_Sobic.003G405900	2
C12_Sobic.003G407100	2
C12_Sobic.003G407500	2
C12_Sobic.003G407600	2
C12_Sobic.003G408300	2
C12_Sobic.003G408600	2
C12_Sobic.003G409500	2
C12_Sobic.003G410200	2
C12_Sobic.003G410600	2
C12_Sobic.003G410700	2
C12_Sobic.003G411400	2
C12_Sobic.003G411600	2
C12_Sobic.003G412000	2
C12_Sobic.003G412400	2
C12_Sobic.003G412800	2
C12_Sobic.003G413500	2
C12_Sobic.003G414500	3
C12_Sobic.003G416300	2
C12_Sobic.003G417500	2
C12_Sobic.003G417900	2
C12_Sobic.003G418100	2
C12_Sobic.003G419100	3
C12_Sobic.003G421201	3
C12_Sobic.003G422300	2
C12_Sobic.003G423800	2
C12_Sobic.003G424800	2
C12_Sobic.003G425300	2
C12_Sobic.003G425500	2
C12_Sobic.003G426800	2
C12_Sobic.003G427100	2
C12_Sobic.003G428100	2
C12_Sobic.003G428200	2
C12_Sobic.003G428300	2
C12_Sobic.003G429000	2
C12_Sobic.003G429800	2
C12_Sobic.003G431600	2
C12_Sobic.003G432100	2
C12_Sobic.003G432300	2
C12_Sobic.003G432800	2
C12_Sobic.003G433200	2
C12_Sobic.003G433300	2
C12_Sobic.003G433750	2
C12_Sobic.003G434000	2
C12_Sobic.003G434700	2
C12_Sobic.003G435000	2
C12_Sobic.003G435200	2
C12_Sobic.003G435300	2
C12_Sobic.003G438400	2
C12_Sobic.003G440400	1
C12_Sobic.003G440700	2
C12_Sobic.003G440800	2
C12_Sobic.003G442300	2
C12_Sobic.003G443100	2
C12_Sobic.003G444200	2
C12_Sobic.003G444600	2
C12_Sobic.003G444800	2
C12_Sobic.003G445000	2
C12_Sobic.003G445400	2
C12_Sobic.003G445500	2
C12_Sobic.004G000100	2
C12_Sobic.004G000500	2
C12_Sobic.004G001400	2
C12_Sobic.004G001500	2
C12_Sobic.004G001900	2
C12_Sobic.004G002100	2
C12_Sobic.004G002500	2
C12_Sobic.004G003401	2
C12_Sobic.004G003900	2
C12_Sobic.004G004200	2
C12_Sobic.004G004300	2
C12_Sobic.004G004600	2
C12_Sobic.004G004900	2
C12_Sobic.004G006200	2
C12_Sobic.004G006800	2
C12_Sobic.004G006900	2
C12_Sobic.004G007300	3
C12_Sobic.004G007800	1
C12_Sobic.004G010151	1
C12_Sobic.004G010200	2
C12_Sobic.004G010600	2
C12_Sobic.004G010900	2
C12_Sobic.004G011300	2
C12_Sobic.004G012000	2
C12_Sobic.004G012100	2
C12_Sobic.004G012300	2
C12_Sobic.004G012400	2
C12_Sobic.004G012700	2
C12_Sobic.004G013300	2
C12_Sobic.004G014100	2
C12_Sobic.004G016000	2
C12_Sobic.004G017300	2
C12_Sobic.004G018200	3
C12_Sobic.004G019600	2
C12_Sobic.004G020900	2
C12_Sobic.004G021000	2
C12_Sobic.004G021100	2
C12_Sobic.004G023000	2
C12_Sobic.004G023100	2
C12_Sobic.004G023200	2
C12_Sobic.004G024600	2
C12_Sobic.004G025800	2
C12_Sobic.004G026100	2
C12_Sobic.004G026500	2
C12_Sobic.004G026700	2
C12_Sobic.004G027100	2
C12_Sobic.004G027200	2
C12_Sobic.004G027800	2
C12_Sobic.004G027900	2
C12_Sobic.004G028000	2
C12_Sobic.004G028400	2
C12_Sobic.004G028900	2
C12_Sobic.004G030800	2
C12_Sobic.004G030900	2
C12_Sobic.004G031300	2
C12_Sobic.004G031700	2
C12_Sobic.004G033000	2
C12_Sobic.004G034300	2
C12_Sobic.004G034700	2
C12_Sobic.004G035200	2
C12_Sobic.004G035300	2
C12_Sobic.004G035400	2
C12_Sobic.004G036300	2
C12_Sobic.004G036800	2
C12_Sobic.004G038200	2
C12_Sobic.004G038400	2
C12_Sobic.004G039100	2
C12_Sobic.004G040200	2
C12_Sobic.004G041500	2
C12_Sobic.004G042000	2
C12_Sobic.004G047200	2
C12_Sobic.004G047400	2
C12_Sobic.004G047500	2
C12_Sobic.004G047800	2
C12_Sobic.004G048700	2
C12_Sobic.004G049200	2
C12_Sobic.004G050000	2
C12_Sobic.004G053300	2
C12_Sobic.004G054300	2
C12_Sobic.004G055200	2
C12_Sobic.004G057500	2
C12_Sobic.004G058400	2
C12_Sobic.004G059000	2
C12_Sobic.004G059100	2
C12_Sobic.004G059400	2
C12_Sobic.004G062400	2
C12_Sobic.004G063100	2
C12_Sobic.004G063500	2
C12_Sobic.004G064100	2
C12_Sobic.004G064300	2
C12_Sobic.004G064800	2
C12_Sobic.004G065300	2
C12_Sobic.004G066800	2
C12_Sobic.004G068100	2
C12_Sobic.004G069500	2
C12_Sobic.004G070200	2
C12_Sobic.004G070900	2
C12_Sobic.004G071500	2
C12_Sobic.004G073700	2
C12_Sobic.004G073800	2
C12_Sobic.004G077500	2
C12_Sobic.004G077800	2
C12_Sobic.004G077900	2
C12_Sobic.004G078500	2
C12_Sobic.004G078700	2
C12_Sobic.004G079700	2
C12_Sobic.004G080500	2
C12_Sobic.004G081800	2
C12_Sobic.004G082500	2
C12_Sobic.004G083000	2
C12_Sobic.004G084200	2
C12_Sobic.004G084300	2
C12_Sobic.004G084400	2
C12_Sobic.004G084500	2
C12_Sobic.004G084700	2
C12_Sobic.004G085600	3
C12_Sobic.004G086100	2
C12_Sobic.004G087500	2
C12_Sobic.004G088200	2
C12_Sobic.004G088400	2
C12_Sobic.004G091200	2
C12_Sobic.004G092500	2
C12_Sobic.004G092900	2
C12_Sobic.004G093400	2
C12_Sobic.004G093800	2
C12_Sobic.004G094200	2
C12_Sobic.004G094700	2
C12_Sobic.004G095200	2
C12_Sobic.004G097400	2
C12_Sobic.004G097900	2
C12_Sobic.004G099300	1
C12_Sobic.004G099900	3
C12_Sobic.004G100200	2
C12_Sobic.004G103300	2
C12_Sobic.004G103700	2
C12_Sobic.004G104100	2
C12_Sobic.004G104800	2
C12_Sobic.004G106900	2
C12_Sobic.004G107300	2
C12_Sobic.004G107600	2
C12_Sobic.004G109000	2
C12_Sobic.004G111600	2
C12_Sobic.004G112900	2
C12_Sobic.004G113100	1
C12_Sobic.004G113800	2
C12_Sobic.004G115350	2
C12_Sobic.004G116500	2
C12_Sobic.004G117000	2
C12_Sobic.004G117300	2
C12_Sobic.004G117800	2
C12_Sobic.004G117900	2
C12_Sobic.004G118500	2
C12_Sobic.004G118700	2
C12_Sobic.004G119000	2
C12_Sobic.004G119100	2
C12_Sobic.004G119200	2
C12_Sobic.004G119500	2
C12_Sobic.004G122000	2
C12_Sobic.004G122300	2
C12_Sobic.004G123200	2
C12_Sobic.004G123300	2
C12_Sobic.004G124100	2
C12_Sobic.004G124200	2
C12_Sobic.004G124300	2
C12_Sobic.004G124500	2
